,active_sw,age,bats,birth_city,birth_country,birth_date,birth_state,college,death_city,death_country,death_date,death_state,end_date,file_code,gender,height_feet,height_inches,high_school,jersey_number,name_display_first_last,name_display_first_last_html,name_display_last_first,name_display_last_first_html,name_display_roster,name_display_roster_html,name_first,name_full,name_last,name_matrilineal,name_middle,name_nick,name_prefix,name_title,name_use,player_id,primary_position,primary_position_txt,primary_sport_code,primary_stat_type,pro_debut_date,start_date,status,status_code,status_date,team_abbrev,team_code,team_id,team_name,throws,twitter_id,weight
351,N,44,R,Gastonia,USA,1974-12-24T00:00:00,NC,,,,,,2012-11-03T00:00:00,sea,M,6,4,"Bessemer City, NC",25,Kevin Millwood,Kevin Millwood,"Millwood, Kevin","Millwood, Kevin",Millwood,Millwood,Kevin,"Millwood, Kevin",Millwood,,Austin,,,,Kevin,119154,1,P,mlb,pitching,1997-07-14T00:00:00,2012-01-24T00:00:00,Free agent,FA,2012-11-03T00:00:00,SEA,sea,136,Seattle Mariners,R,,230
352,N,49,R,Austin,USA,1969-08-31T00:00:00,TX,,,,,,1997-12-31T00:00:00,col,M,6,8,"Pflugerville, TX",,Nate Minchey,Nate Minchey,"Minchey, Nate","Minchey, Nate",Minchey,Minchey,Nathan,"Minchey, Nate",Minchey,,Derek,,,,Nate,119168,1,P,mlb,pitching,1993-09-12T00:00:00,1997-01-01T00:00:00,Active,A,1997-01-01T00:00:00,COL,col,115,Colorado Rockies,R,,225
353,Y,43,R,Hattiesburg,USA,1976-06-19T00:00:00,MS,Alabama,,,,,2007-07-24T00:00:00,tb,M,6,1,"Oak Grove, Hattiesburg, MS",10,Dustan Mohr,Dustan Mohr,"Mohr, Dustan","Mohr, Dustan",Mohr,Mohr,Dustan,"Mohr, Dustan",Mohr,,Kyle,,,,Dustan,407380,9,RF,mlb,hitting,2001-08-29T00:00:00,2007-06-22T00:00:00,Free agent,FA,2007-06-22T00:00:00,TB,tba,139,Tampa Bay Rays,R,,210
354,N,48,S,Oakland,USA,1970-11-02T00:00:00,CA,Sacramento City College,,,,,1996-12-31T00:00:00,cin,M,6,5,"John F. Kennedy, Richmond, CA",,Marcus Moore,Marcus Moore,"Moore, Marcus","Moore, Marcus",Moore,Moore,Marcus,"Moore, Marcus",Moore,,Braymont,,,,Marcus,119311,1,P,mlb,pitching,1993-07-09T00:00:00,1996-01-01T00:00:00,Active,A,1996-01-01T00:00:00,CIN,cin,113,Cincinnati Reds,R,,195
355,N,47,R,Agua Negra,Venezuela,1972-02-07T00:00:00,,,,,,,2011-06-30T00:00:00,ari,M,5,11,"Libertador, Valencia, VEN",4,Melvin Mora,Melvin Mora,"Mora, Melvin","Mora, Melvin",Mora,Mora,Melvin,"Mora, Melvin",Mora,,,,,,Melvin,206551,5,3B,mlb,hitting,1999-05-30T00:00:00,2010-12-06T00:00:00,Released,RL,2011-06-30T00:00:00,ARI,ari,109,Arizona Diamondbacks,R,,200
356,N,33,L,San Juan de los Morros,Venezuela,1986-01-24T00:00:00,,,,,,,2016-08-09T00:00:00,tor,M,6,1,"U.E. Carlos Aponte, VEN",56,Franklin Morales,Franklin Morales,"Morales, Franklin","Morales, Franklin",Morales,Morales,Franklin,"Morales, Franklin",Morales,,Miguel,,,,Franklin,462985,1,P,mlb,pitching,2007-08-18T00:00:00,2016-04-02T00:00:00,Released,RL,2016-08-09T00:00:00,TOR,tor,141,Toronto Blue Jays,L,,210
357,Y,36,S,Rio Piedras,Puerto Rico,1983-02-20T00:00:00,,,,,,,2012-04-04T00:00:00,pit,M,5,11,"Academy La Providencia, Rio Piedras, PR",35,Jose Morales,Jose Morales,"Morales, Jose","Morales, Jose","Morales, J","Morales, J",Jose,"Morales, Jose",Morales,,Guillermo,Cheo,,,Jose,458643,2,C,mlb,hitting,2007-09-08T00:00:00,2011-12-07T00:00:00,NRI,NRI,2011-12-07T00:00:00,PIT,pit,134,Pittsburgh Pirates,R,,200
358,N,35,R,San Pedro de Macoris,Dominican Republic,1983-11-05T00:00:00,,,,,,,2014-02-11T00:00:00,bal,M,6,3,,,Juan Morillo,Juan Morillo,"Morillo, Juan","Morillo, Juan",Morillo,Morillo,Juan,"Morillo, Juan",Morillo,Jabalera,Bautista,,,,Juan,434623,1,P,mlb,pitching,2006-09-24T00:00:00,2014-02-11T00:00:00,Signed,MIN,2014-02-11T00:00:00,BAL,bal,110,Baltimore Orioles,R,,190
359,N,38,L,New Westminster,Canada,1981-05-15T00:00:00,BC,,,,,,2016-11-03T00:00:00,cws,M,6,4,"New Westminster, BC",44,Justin Morneau,Justin Morneau,"Morneau, Justin","Morneau, Justin",Morneau,Morneau,Justin,"Morneau, Justin",Morneau,,Ernest George,,,,Justin,408047,3,1B,mlb,hitting,2003-06-10T00:00:00,2016-06-09T00:00:00,Free agent,FA,2016-11-03T00:00:00,CWS,cha,145,Chicago White Sox,R,@JustinMorneau,220
360,Y,34,R,Rexburg,USA,1985-04-10T00:00:00,ID,Gonzaga,,,,,2018-01-16T00:00:00,kc,M,6,4,"Madison, Rexburg, ID",,Clayton Mortensen,Clayton Mortensen,"Mortensen, Clayton","Mortensen, Clayton",Mortensen,Mortensen,Clayton,"Mortensen, Clayton",Mortensen,,Grant,,,,Clayton,489150,1,P,mlb,pitching,2009-06-29T00:00:00,2018-01-16T00:00:00,Signed,MIN,2018-01-16T00:00:00,KC,kca,118,Kansas City Royals,R,,185
361,Y,35,R,Maracay,Venezuela,1983-11-14T00:00:00,,,,,,,2018-03-28T00:00:00,la,M,6,1,"Liceo Jose Luis Ramos, DOM",93,Guillermo Moscoso,Guillermo Moscoso,"Moscoso, Guillermo","Moscoso, Guillermo",Moscoso,Moscoso,Guillermo,"Moscoso, Guillermo",Moscoso,,Alejandro,,,,Guillermo,446861,1,P,mlb,pitching,2009-05-30T00:00:00,2018-02-24T00:00:00,Signed,MIN,2018-02-24T00:00:00,LAD,lan,119,Los Angeles Dodgers,R,@gams1411,200
362,N,37,R,Port Huron,USA,1982-06-22T00:00:00,MI,Iona,,,,,2018-03-22T00:00:00,stl,M,6,0,"Valley Central, Montgomery, NY",30,Jason Motte,Jason Motte,"Motte, Jason","Motte, Jason",Motte,Motte,Jason,"Motte, Jason",Motte,,Louis,,,,Jason,435400,1,P,mlb,pitching,2008-09-03T00:00:00,2018-02-15T00:00:00,Released,RL,2018-03-22T00:00:00,STL,sln,138,St. Louis Cardinals,R,@JMotte30,205
363,N,56,L,Sellersville,USA,1962-11-18T00:00:00,PA,St. Joseph's (PA),,,,,2012-06-27T00:00:00,tor,M,6,0,"Souderton Area, Souderton, PA",,Jamie Moyer,Jamie Moyer,"Moyer, Jamie","Moyer, Jamie",Moyer,Moyer,Jamie,"Moyer, Jamie",Moyer,,,,,,Jamie,119469,1,P,mlb,pitching,1986-06-16T00:00:00,2012-06-27T00:00:00,Signed,MIN,2012-06-27T00:00:00,TOR,tor,141,Toronto Blue Jays,L,@jmo50Moyer,185
364,N,54,L,Baldwin Park,USA,1965-07-12T00:00:00,CA,Cal Poly Pomona,,,,,2000-12-13T00:00:00,tex,M,6,2,"Bishop Amat Memorial, La Puente, CA",--,Mike Munoz,Mike Munoz,"Munoz, Mike","Munoz, Mike",Munoz,Munoz,Michael,"Munoz, Mike",Munoz,,Anthony,,,,Mike,119525,1,P,mlb,pitching,1989-09-06T00:00:00,1998-12-23T00:00:00,Reassigned,RM,1998-12-23T00:00:00,TEX,tex,140,Texas Rangers,L,,200
365,N,63,R,Portland,USA,1956-03-12T00:00:00,OR,Brigham Young,,,,,1993-12-31T00:00:00,col,M,6,5,"Woodrow Wilson, Portland, OR",,Dale Murphy,Dale Murphy,"Murphy, Dale","Murphy, Dale",Murphy,Murphy,Dale,"Murphy, Dale",Murphy,,Bryan,,,,Dale,119545,8,CF,mlb,hitting,1976-09-13T00:00:00,1993-01-01T00:00:00,Active,A,1993-01-01T00:00:00,COL,col,115,Colorado Rockies,R,@DaleMurphy3,215
366,Y,34,L,Jacksonville,USA,1985-04-01T00:00:00,FL,Jacksonville,,,,,,col,M,6,1,"Englewood, Jacksonville, FL",9,Daniel Murphy,Daniel Murphy,"Murphy, Daniel","Murphy, Daniel","Murphy, D","Murphy, D",Daniel,"Murphy, Daniel",Murphy,,Thomas,Murph,,,Daniel,502517,3,1B,mlb,hitting,2008-08-02T00:00:00,2018-12-21T00:00:00,Active,A,2019-04-24T00:00:00,COL,col,115,Colorado Rockies,R,,221
367,Y,28,R,West Monroe,USA,1991-04-03T00:00:00,NY,SUNY Buffalo,,,,,,sea,M,6,1,"Central Square, NY",2,Tom Murphy,Tom Murphy,"Murphy, Tom","Murphy, Tom","Murphy, To","Murphy, To",Thomas,"Murphy, Tom",Murphy,,James,Stashu,,,Tom,608596,2,C,mlb,hitting,2015-09-12T00:00:00,2019-03-29T00:00:00,Active,A,2019-03-29T00:00:00,SEA,sea,136,Seattle Mariners,R,,218
368,Y,37,R,Fort Lauderdale,USA,1981-10-03T00:00:00,FL,Georgia Tech,,,,,2017-04-01T00:00:00,det,M,6,1,"Eagle's Landing, McDonough, GA",74,Matt Murton,Matt Murton,"Murton, Matt","Murton, Matt",Murton,Murton,Matthew,"Murton, Matt",Murton,,Henry,,,,Matt,444875,7,LF,mlb,hitting,2005-07-08T00:00:00,2017-03-01T00:00:00,Signed,MIN,2017-03-01T00:00:00,DET,det,116,Detroit Tigers,R,,220
369,Y,27,L,Nutter Fort,USA,1992-03-03T00:00:00,WV,West Virginia,,,,,2019-08-03T00:00:00,col,M,6,1,"Bridgeport, WV",59,Harrison Musgrave,Harrison Musgrave,"Musgrave, Harrison","Musgrave, Harrison",Musgrave,Musgrave,Harrison,"Musgrave, Harrison",Musgrave,,Scott,Musky,,,Harrison,643466,1,P,min,pitching,2018-04-23T00:00:00,2018-04-23T00:00:00,Signed,MIN,2019-08-03T00:00:00,COL,col,115,Colorado Rockies,L,@hmusky15,206
370,N,50,L,Arlington Heights,USA,1969-06-26T00:00:00,IL,Iowa State,,,,,2008-03-28T00:00:00,la,M,6,3,"Crystal Lake Central, Crystal Lake, IL",30,Mike Myers,Mike Myers,"Myers, Mike","Myers, Mike",Myers,Myers,Michael,"Myers, Mike",Myers,,Stanley,,,,Mike,119624,1,P,mlb,pitching,1995-04-25T00:00:00,2008-01-25T00:00:00,NRI,NRI,2008-01-25T00:00:00,LAD,lan,119,Los Angeles Dodgers,L,,220
371,N,50,L,Annapolis,USA,1968-09-13T00:00:00,MD,Minnesota,,,,,2003-12-31T00:00:00,col,M,6,3,"Arundale, Gambrills, MD",15,Denny Neagle,Denny Neagle,"Neagle, Denny","Neagle, Denny",Neagle,Neagle,Dennis,"Neagle, Denny",Neagle,,Edward,,,,Denny,119673,1,P,mlb,pitching,1991-07-27T00:00:00,2001-04-04T00:00:00,Released,RL,2001-04-04T00:00:00,COL,col,115,Colorado Rockies,L,,225
372,Y,41,L,Marlton,USA,1978-04-06T00:00:00,NJ,,,,,,2009-04-05T00:00:00,phi,M,6,5,"Bishop Eustace Prep, Pennsauken, NJ",53,Blaine Neal,Blaine Neal,"Neal, Blaine","Neal, Blaine",Neal,Neal,Blaine,"Neal, Blaine",Neal,,,,,,Blaine,346862,1,P,mlb,pitching,2001-09-03T00:00:00,2008-12-17T00:00:00,NRI,NRI,2008-12-17T00:00:00,PHI,phi,143,Philadelphia Phillies,R,,240
373,Y,33,R,Washington,USA,1985-09-03T00:00:00,DC,,,,,,2017-11-04T00:00:00,kc,M,5,11,"Redan, Stone Mountain, GA",,Chris Nelson,Chris Nelson,"Nelson, Chris","Nelson, Chris",Nelson,Nelson,Christopher,"Nelson, Chris",Nelson,,Lars,,,,Chris,455126,5,3B,mlb,hitting,2010-06-19T00:00:00,2017-11-04T00:00:00,Signed,MIN,2017-11-04T00:00:00,KC,kca,118,Kansas City Royals,R,@ChrisNelson543,205
374,Y,38,S,Madison,USA,1980-09-04T00:00:00,WI,Butler,,,,,,phi,M,6,3,"Park Center, Brooklyn Park, MN",93,Pat Neshek,Pat Neshek,"Neshek, Pat","Neshek, Pat",Neshek,Neshek,Patrick,"Neshek, Pat",Neshek,,John,,,,Pat,450212,1,P,mlb,pitching,2006-07-07T00:00:00,2017-12-15T00:00:00,60-day IL,D60,2019-07-12T00:00:00,PHI,phi,143,Philadelphia Phillies,R,@PatNeshek,220
375,N,37,L,Portsmouth,USA,1982-06-11T00:00:00,OH,Ohio State,,,,,2008-11-19T00:00:00,kc,M,6,1,"Wheelersburg, OH",63,Josh Newman,Josh Newman,"Newman, Josh","Newman, Josh",Newman,Newman,Joshua,"Newman, Josh",Newman,,Paul,,,,Josh,456682,1,P,mlb,pitching,2007-09-12T00:00:00,2008-08-24T00:00:00,Signed,MIN,2008-08-24T00:00:00,KC,kca,118,Kansas City Royals,L,,200
376,Y,32,R,San Francisco de Macoris,Dominican Republic,1986-08-31T00:00:00,,,,,,,,phi,M,6,4,,12,Juan Nicasio,Juan Nicasio,"Nicasio, Juan","Nicasio, Juan",Nicasio,Nicasio,Juan,"Nicasio, Juan",Nicasio,,Ramon,Arenoso,,,Juan,504379,1,P,mlb,pitching,2011-05-28T00:00:00,2019-07-16T00:00:00,Active,A,2019-07-16T00:00:00,PHI,phi,143,Philadelphia Phillies,R,,252
377,N,53,R,Cincinnati,USA,1966-05-13T00:00:00,OH,Northwestern,,,,,2002-10-15T00:00:00,col,M,6,2,"Elder, Cincinnati, OH",47,Chris Nichting,Chris Nichting,"Nichting, Chris","Nichting, Chris",Nichting,Nichting,Christopher,"Nichting, Chris",Nichting,,Thomas,,,,Chris,119775,1,P,mlb,pitching,1995-05-15T00:00:00,2001-09-21T00:00:00,Free agent,FA,2001-09-21T00:00:00,COL,col,115,Colorado Rockies,R,,220
378,N,50,R,Dallas,USA,1968-12-22T00:00:00,TX,,,,,,1996-12-31T00:00:00,col,M,6,2,"Duncanville, TX",,David Nied,David Nied,"Nied, David","Nied, David",Nied,Nied,David,"Nied, David",Nied,,Glen,,,,David,119780,1,P,mlb,pitching,1992-09-01T00:00:00,1993-01-01T00:00:00,Active,A,1993-01-01T00:00:00,COL,col,115,Colorado Rockies,R,,185
379,Y,41,R,San Juan,Puerto Rico,1977-09-25T00:00:00,,,,,,,2015-05-12T00:00:00,atl,M,5,11,"Eloisa Pascual, Caguas, PR",,Wil Nieves,Wil Nieves,"Nieves, Wil","Nieves, Wil",Nieves,Nieves,Wilbert,"Nieves, Wil",Nieves,,,,,,Wil,408242,2,C,mlb,hitting,2002-07-21T00:00:00,2015-05-12T00:00:00,Signed,MIN,2015-05-12T00:00:00,ATL,atl,144,Atlanta Braves,R,@WilNieves27,190
380,Y,36,R,Dallas,USA,1982-08-26T00:00:00,TX,,,,,,2015-04-03T00:00:00,bal,M,5,11,"Midland, TX",57,Jayson Nix,Jayson Nix,"Nix, Jayson","Nix, Jayson","Nix, J","Nix, J",Jayson,"Nix, Jayson",Nix,,Truitt,,,,Jayson,434624,5,3B,mlb,hitting,2008-03-31T00:00:00,2015-02-17T00:00:00,NRI,NRI,2015-02-17T00:00:00,BAL,bal,110,Baltimore Orioles,R,,195
381,N,55,L,San Diego,USA,1963-10-31T00:00:00,CA,,,,,,1995-12-31T00:00:00,col,M,6,1,"Patrick Henry, San Diego, CA",,Matt Nokes,Matt Nokes,"Nokes, Matt","Nokes, Matt",Nokes,Nokes,Matthew,"Nokes, Matt",Nokes,,Dodge,,,,Matt,119820,2,C,mlb,hitting,1985-09-03T00:00:00,1995-07-20T00:00:00,Active,A,1995-07-20T00:00:00,COL,col,115,Colorado Rockies,R,,185
382,N,47,S,San Leandro,USA,1972-07-06T00:00:00,CA,Oklahoma,,,,,2009-11-05T00:00:00,atl,M,6,1,"Bishop O'Dowd, Oakland, CA",20,Greg Norton,Greg Norton,"Norton, Greg","Norton, Greg",Norton,Norton,Gregory,"Norton, Greg",Norton,,Blakemoor,,,,Greg,119853,5,3B,mlb,hitting,1996-08-18T00:00:00,2008-12-19T00:00:00,Free agent,FA,2009-11-05T00:00:00,ATL,atl,144,Atlanta Braves,R,,205
383,Y,24,L,Elk Grove,USA,1995-01-17T00:00:00,CA,,,,,,,col,M,6,0,"Elk Grove, CA",58,Dom Nunez,Dom Nuñez,"Nunez, Dom","Nuñez, Dom",Nunez,Nuñez,Dominic,"Nunez, Dom",Nunez,,Manuel,,,,Dom,624513,2,C,min,hitting,2019-08-13T00:00:00,2019-08-13T00:00:00,Active,A,2019-08-13T00:00:00,COL,col,115,Colorado Rockies,R,,175
384,N,44,R,Havana,Cuba,1975-03-15T00:00:00,,,,,,,2010-04-04T00:00:00,atl,M,6,4,,,Vladimir Nunez,Vladimir Nunez,"Nunez, Vladimir","Nunez, Vladimir","Nunez, V","Nunez, V",Vladimir,"Nunez, Vladimir",Nunez,Zarabaza,,,,,Vladimir,136727,1,P,mlb,pitching,1998-09-11T00:00:00,2010-03-29T00:00:00,Signed,MIN,2010-03-29T00:00:00,ATL,atl,144,Atlanta Braves,R,,240
385,Y,29,R,Tewksbury,USA,1990-03-13T00:00:00,MA,Connecticut,,,,,,col,M,6,2,"Tewksbury Memorial, Tewksbury, MA",45,Scott Oberg,Scott Oberg,"Oberg, Scott","Oberg, Scott",Oberg,Oberg,Scott,"Oberg, Scott",Oberg,,Michael,Obie,,,Scott,623184,1,P,mlb,pitching,2015-04-14T00:00:00,2015-04-12T00:00:00,60-day IL,D60,2019-08-19T00:00:00,COL,col,115,Colorado Rockies,R,,203
386,N,47,R,Miami,USA,1972-03-29T00:00:00,FL,,,,,,2007-04-01T00:00:00,bos,M,6,0,"Hialeah-Miami Lakes, Hialeah, FL",3,Alex Ochoa,Alex Ochoa,"Ochoa, Alex","Ochoa, Alex",Ochoa,Ochoa,Alex,"Ochoa, Alex",Ochoa,,,,,,Alex,119913,9,RF,mlb,hitting,1995-09-18T00:00:00,2007-01-13T00:00:00,NRI,NRI,2007-01-13T00:00:00,BOS,bos,111,Boston Red Sox,R,,200
387,Y,37,R,Jeongeup,South Korea,1982-07-15T00:00:00,,Dankook University,,,,,2019-07-26T00:00:00,col,M,5,10,"Kyunggi, Seoul, KOR",18,Seunghwan Oh,Seunghwan Oh,"Oh, Seunghwan","Oh, Seunghwan",Oh,Oh,Seunghwan,"Oh, Seunghwan",Oh,,,The Stone Buddha/Final Boss,,,Seunghwan,493200,1,P,mlb,pitching,2016-04-03T00:00:00,2018-07-26T00:00:00,Released,RL,2019-07-26T00:00:00,COL,col,115,Colorado Rockies,R,,205
388,Y,44,R,Guaymas,Mexico,1975-01-29T00:00:00,Sonora,,,,,,2007-05-31T00:00:00,tex,M,6,1,,49,Miguel Ojeda,Miguel Ojeda,"Ojeda, Miguel","Ojeda, Miguel",Ojeda,Ojeda,Miguel,"Ojeda, Miguel",Ojeda,Siqueiros,Arturo,,,,Miguel,425864,2,C,mlb,hitting,2003-05-17T00:00:00,2007-03-31T00:00:00,Released,RL,2007-03-31T00:00:00,TEX,tex,140,Texas Rangers,R,,230
389,N,52,R,Mayaguez,Puerto Rico,1967-07-06T00:00:00,,Miami Dade CC,,,,,2002-04-13T00:00:00,cle,M,6,1,,50,Omar Olivares,Omar Olivares,"Olivares, Omar","Olivares, Omar",Olivares,Olivares,Omar,"Olivares, Omar",Olivares,Palqu,,,,,Omar,119982,1,P,mlb,pitching,1990-08-18T00:00:00,2002-02-05T00:00:00,Released,RL,2002-02-05T00:00:00,CLE,cle,114,Cleveland Indians,R,,205
390,N,48,R,Kansas City,USA,1970-10-06T00:00:00,MO,,,,,,2013-11-04T00:00:00,tor,M,6,3,"Rio Linda, CA",38,Darren Oliver,Darren Oliver,"Oliver, Darren","Oliver, Darren","Oliver, D","Oliver, D",Darren,"Oliver, Darren",Oliver,,Christopher,,,,Darren,119984,1,P,mlb,pitching,1993-09-01T00:00:00,2012-01-09T00:00:00,Active,A,2013-06-10T00:00:00,TOR,tor,141,Toronto Blue Jays,L,,250
391,N,41,R,Villa Vasquez,Dominican Republic,1978-07-15T00:00:00,,,,,,,2016-04-03T00:00:00,sf,M,6,0,,99,Miguel Olivo,Miguel Olivo,"Olivo, Miguel","Olivo, Miguel",Olivo,Olivo,Miguel,"Olivo, Miguel",Olivo,Pena,Eduardo,,,,Miguel,400018,2,C,mlb,hitting,2002-09-15T00:00:00,2016-03-21T00:00:00,Signed,MIN,2016-03-21T00:00:00,SF,sfn,137,San Francisco Giants,R,,230
392,N,41,R,Grand Forks,USA,1978-08-01T00:00:00,ND,Florida,,,,,2007-04-01T00:00:00,col,M,6,2,"St. Mary's Central, Bismarck, ND",,Tim Olson,Tim Olson,"Olson, Tim","Olson, Tim",Olson,Olson,Timothy,"Olson, Tim",Olson,,Lane,,,,Tim,425633,6,SS,mlb,hitting,2004-05-30T00:00:00,2007-03-14T00:00:00,Signed,MIN,2007-03-14T00:00:00,COL,col,115,Colorado Rockies,R,,200
393,Y,28,L,El Tigre,Venezuela,1991-05-15T00:00:00,,,,,,,,atl,M,5,11,,18,Rafael Ortega,Rafael Ortega,"Ortega, Rafael","Ortega, Rafael",Ortega,Ortega,Rafael,"Ortega, Rafael",Ortega,Garcia,Angel,,,,Rafael,542364,7,LF,mlb,hitting,2012-09-30T00:00:00,2019-08-13T00:00:00,Active,A,2019-08-13T00:00:00,ATL,atl,144,Atlanta Braves,R,,160
394,N,42,R,Santo Domingo,Dominican Republic,1977-06-13T00:00:00,,,,,,,2002-11-20T00:00:00,col,M,5,9,,12,Jose Ortiz,Jose Ortiz,"Ortiz, Jose","Ortiz, Jose",Ortiz,Ortiz,Jose,"Ortiz, Jose",Ortiz,,D,,,,Jose,276515,4,2B,mlb,hitting,2000-09-15T00:00:00,2001-07-25T00:00:00,Released,RL,2001-07-25T00:00:00,COL,col,115,Colorado Rockies,R,,177
395,N,46,R,Cotui,Dominican Republic,1973-05-23T00:00:00,,,,,,,2013-11-04T00:00:00,tor,M,6,0,"8th Intermedian, DOM",34,Ramon Ortiz,Ramon Ortiz,"Ortiz, Ramon","Ortiz, Ramon","Ortiz, R","Ortiz, R",Diogenes,"Ortiz, Ramon",Ortiz,,Ramon,,,,Ramon,150009,1,P,mlb,pitching,1999-08-19T00:00:00,2013-06-01T00:00:00,Active,A,2013-10-31T00:00:00,TOR,tor,141,Toronto Blue Jays,R,,175
396,N,41,R,Kosciusko,USA,1977-08-29T00:00:00,MS,Holmes CC,,,,,2013-11-04T00:00:00,col,M,6,0,"Weir, MS",44,Roy Oswalt,Roy Oswalt,"Oswalt, Roy","Oswalt, Roy",Oswalt,Oswalt,Roy,"Oswalt, Roy",Oswalt,,Edward,,,,Roy,400061,1,P,mlb,pitching,2001-05-06T00:00:00,2013-06-20T00:00:00,Active,A,2013-09-06T00:00:00,COL,col,115,Colorado Rockies,R,@royoswalt44net,190
397,Y,33,S,New York,USA,1985-11-22T00:00:00,NY,Northeastern,,,,,,nyy,M,6,5,"Berkeley Carroll, Brooklyn, NY",0,Adam Ottavino,Adam Ottavino,"Ottavino, Adam","Ottavino, Adam",Ottavino,Ottavino,Adam,"Ottavino, Adam",Ottavino,,Robert,Brooklyn,,,Adam,493603,1,P,mlb,pitching,2010-05-29T00:00:00,2019-01-24T00:00:00,Active,A,2019-01-24T00:00:00,NYY,nya,147,New York Yankees,R,,220
398,Y,34,L,St. Louis,USA,1984-09-14T00:00:00,MO,Central Missouri,,,,,2017-04-01T00:00:00,was,M,6,1,"Lindbergh, St. Louis, MO",92,Josh Outman,Josh Outman,"Outman, Josh","Outman, Josh",Outman,Outman,Joshua,"Outman, Josh",Outman,,Stephen,,,,Josh,489189,1,P,mlb,pitching,2008-09-02T00:00:00,2017-03-17T00:00:00,Signed,MIN,2017-03-17T00:00:00,WSH,was,120,Washington Nationals,L,,205
399,N,50,R,Cincinnati,USA,1969-02-10T00:00:00,OH,Middle Tennessee State,,,,,1996-12-31T00:00:00,col,M,6,1,"Glen Este, Batavia, OH",,Jayhawk Owens,Jayhawk Owens,"Owens, Jayhawk","Owens, Jayhawk",Owens,Owens,Claude,"Owens, Jayhawk",Owens,,Jayhawk,,,,Jayhawk,120139,2,C,mlb,hitting,1993-06-06T00:00:00,1993-01-01T00:00:00,Active,A,1993-01-01T00:00:00,COL,col,115,Colorado Rockies,R,,210
400,Y,44,R,Santo Domingo,Dominican Republic,1974-08-25T00:00:00,,,,,,,2009-04-05T00:00:00,phi,M,5,11,,34,Pablo Ozuna,Pablo Ozuna,"Ozuna, Pablo","Ozuna, Pablo",Ozuna,Ozuna,Pablo,"Ozuna, Pablo",Ozuna,,Jose,,,,Pablo,150367,5,3B,mlb,hitting,2000-04-23T00:00:00,2009-01-15T00:00:00,NRI,NRI,2009-01-15T00:00:00,PHI,phi,143,Philadelphia Phillies,R,,200
401,Y,33,R,Albuquerque,USA,1986-01-30T00:00:00,NM,New Mexico,,,,,2019-06-21T00:00:00,sea,M,6,1,"La Cueva, Albuquerque, NM",,Jordan Pacheco,Jordan Pacheco,"Pacheco, Jordan","Pacheco, Jordan",Pacheco,Pacheco,Jordan,"Pacheco, Jordan",Pacheco,,Patrick,,,,Jordan,457574,3,1B,mlb,hitting,2011-09-06T00:00:00,2019-06-21T00:00:00,Signed,MIN,2019-06-21T00:00:00,SEA,sea,136,Seattle Mariners,R,@Jstylep,200
402,Y,36,R,Miami,USA,1982-11-10T00:00:00,AZ,Central Arizona College,,,,,2015-03-15T00:00:00,ari,M,6,2,"Highland, Gilbert, AZ",36,Matt Pagnozzi,Matt Pagnozzi,"Pagnozzi, Matt","Pagnozzi, Matt",Pagnozzi,Pagnozzi,Matthew,"Pagnozzi, Matt",Pagnozzi,,Thomas,,,,Matt,431166,2,C,mlb,hitting,2009-09-29T00:00:00,2014-11-06T00:00:00,NRI,NRI,2014-11-06T00:00:00,ARI,ari,109,Arizona Diamondbacks,R,@MattPagnozzi,215
403,N,52,L,Bedford,England,1967-07-21T00:00:00,,Wisconsin,,,,,2003-10-29T00:00:00,stl,M,6,1,"Nicolet, Glendale, WI",28,Lance Painter,Lance Painter,"Painter, Lance","Painter, Lance",Painter,Painter,Lance,"Painter, Lance",Painter,,Telford,,,,Lance,120183,1,P,mlb,pitching,1993-05-19T00:00:00,2003-01-01T00:00:00,Active,A,2003-01-01T00:00:00,STL,sln,138,St. Louis Cardinals,L,,200
404,Y,29,R,Fort Thomas,USA,1989-09-30T00:00:00,KY,Clemson,,,,,2016-04-25T00:00:00,cin,M,6,0,"Bartram Trail, St. Johns, FL",,Kyle Parker,Kyle Parker,"Parker, Kyle","Parker, Kyle","Parker, K","Parker, K",Kyle,"Parker, Kyle",Parker,,James,,,,Kyle,592621,7,LF,mlb,hitting,2014-06-16T00:00:00,2016-04-25T00:00:00,Signed,MIN,2016-04-25T00:00:00,CIN,cin,113,Cincinnati Reds,R,,205
405,Y,32,L,Santa Barbara del Zulia,Venezuela,1987-05-06T00:00:00,,,,,,,,was,M,5,11,"Licei Francisco Pulgar, Santa Barbara del Zulia, VEN",88,Gerardo Parra,Gerardo Parra,"Parra, Gerardo","Parra, Gerardo",Parra,Parra,Gerardo,"Parra, Gerardo",Parra,,Enrique,El Yolo,,,Gerardo,467827,7,LF,mlb,hitting,2009-05-13T00:00:00,2019-05-09T00:00:00,Active,A,2019-05-09T00:00:00,WSH,was,120,Washington Nationals,L,@88_gparra,210
406,N,57,R,Indianapolis,USA,1961-08-26T00:00:00,IN,Kentucky,,,,,1996-12-31T00:00:00,phi,M,6,3,,,Jeff Parrett,Jeff Parrett,"Parrett, Jeff","Parrett, Jeff",Parrett,Parrett,Jeffrey,"Parrett, Jeff",Parrett,,Dale,,,,Jeff,120245,1,P,mlb,pitching,1986-04-11T00:00:00,1996-08-08T00:00:00,Active,A,1996-08-08T00:00:00,PHI,phi,143,Philadelphia Phillies,R,,190
